Index	chr	start	end	name	PeakID	gname	blacklist
18219	chr9	21408169	21410169	ENSG00000197919	ENSG00000197919	IFNA1	0
18220	chr9	21481313	21483313	ENSG00000184995	ENSG00000184995	IFNE	0
18221	chr9	21801543	21803543	ENSG00000099810	ENSG00000099810	MTAP	0
18222	chr9	21801636	21803636	ENSG00000264545	ENSG00000264545	RP11-145E5.5	0
18223	chr9	21965929	21967929	ENSG00000224854	ENSG00000224854	C9orf53	0
18224	chr9	21994301	21996301	ENSG00000147889	ENSG00000147889	CDKN2A	0
18225	chr9	22008363	22010363	ENSG00000147883	ENSG00000147883	CDKN2B	0
18226	chr9	22445841	22447841	ENSG00000176399	ENSG00000176399	DMRTA1	0
18227	chr9	23825337	23827337	ENSG00000107105	ENSG00000107105	ELAVL2	0
18228	chr9	24544946	24546946	ENSG00000205442	ENSG00000205442	IZUMO3	0
18229	chr9	25677440	25679440	ENSG00000198680	ENSG00000198680	TUSC1	0
18230	chr9	26065675	26067675	ENSG00000276759	ENSG00000276759	AL356791.1	0
18231	chr9	26891804	26893804	ENSG00000120159	ENSG00000120159	CAAP1	0
18232	chr9	26946039	26948039	ENSG00000096872	ENSG00000096872	IFT74	0
18233	chr9	26946463	26948463	ENSG00000137055	ENSG00000137055	PLAA	0
18234	chr9	27004693	27006693	ENSG00000184434	ENSG00000184434	LRRC19	0
18235	chr9	27108141	27110141	ENSG00000120156	ENSG00000120156	TEK	0
18236	chr9	27296139	27298139	ENSG00000120160	ENSG00000120160	EQTN	0
18237	chr9	27523314	27525314	ENSG00000147896	ENSG00000147896	IFNK	0
18238	chr9	27528781	27530781	ENSG00000120162	ENSG00000120162	MOB3B	0
18239	chr9	27572866	27574866	ENSG00000147894	ENSG00000147894	C9orf72	0
18240	chr9	28669286	28671286	ENSG00000174482	ENSG00000174482	LINGO2	0
18241	chr9	32383603	32385603	ENSG00000122729	ENSG00000122729	ACO1	0
18242	chr9	32525324	32527324	ENSG00000107201	ENSG00000107201	DDX58	0
18243	chr9	32551553	32553553	ENSG00000197579	ENSG00000197579	TOPORS	0
18244	chr9	32565789	32567789	ENSG00000241043	ENSG00000241043	GVQW1	0
18245	chr9	32572184	32574184	ENSG00000165264	ENSG00000165264	NDUFB6	0
18246	chr9	32634669	32636669	ENSG00000122728	ENSG00000122728	TAF1L	0
18247	chr9	32782499	32784499	ENSG00000188133	ENSG00000188133	TMEM215	0
18248	chr9	33024168	33026168	ENSG00000137074	ENSG00000137074	APTX	0
18249	chr9	33024211	33026211	ENSG00000086061	ENSG00000086061	DNAJA1	0
18250	chr9	33075659	33077659	ENSG00000122692	ENSG00000122692	SMU1	0
18251	chr9	33166356	33168356	ENSG00000086062	ENSG00000086062	B4GALT1	0
18252	chr9	33217365	33219365	ENSG00000122711	ENSG00000122711	SPINK4	0
18253	chr9	33263763	33265763	ENSG00000107262	ENSG00000107262	BAG1	0
18254	chr9	33263879	33265879	ENSG00000086065	ENSG00000086065	CHMP5	0
18255	chr9	33289511	33291511	ENSG00000086102	ENSG00000086102	NFX1	0
18256	chr9	33401682	33403682	ENSG00000165269	ENSG00000165269	AQP7	0
18257	chr9	33446611	33448611	ENSG00000165272	ENSG00000165272	AQP3	0
18258	chr9	33472930	33474930	ENSG00000165271	ENSG00000165271	NOL6	0
18259	chr9	33523394	33525394	ENSG00000230453	ENSG00000230453	ANKRD18B	0
18260	chr9	33749466	33751466	ENSG00000010438	ENSG00000010438	PRSS3	0
18261	chr9	33816567	33818567	ENSG00000107341	ENSG00000107341	UBE2R2	0
18262	chr9	34047949	34049949	ENSG00000137073	ENSG00000137073	UBAP2	0
18263	chr9	34126399	34128399	ENSG00000198876	ENSG00000198876	DCAF12	0
18264	chr9	34178005	34180005	ENSG00000165006	ENSG00000165006	UBAP1	0
18265	chr9	34328200	34330200	ENSG00000186638	ENSG00000186638	KIF24	0
18266	chr9	34328506	34330506	ENSG00000164978	ENSG00000164978	NUDT2	0
18267	chr9	34375853	34377853	ENSG00000164976	ENSG00000164976	KIAA1161	0
18268	chr9	34396832	34398832	ENSG00000164972	ENSG00000164972	C9orf24	0
18269	chr9	34456414	34458414	ENSG00000122735	ENSG00000122735	DNAI1	0
18270	chr9	34457570	34459570	ENSG00000164970	ENSG00000164970	FAM219A	0
18271	chr9	34522041	34524041	ENSG00000168913	ENSG00000168913	ENHO	0
18272	chr9	34589140	34591140	ENSG00000122756	ENSG00000122756	CNTFR	0
18273	chr9	34611104	34613104	ENSG00000164967	ENSG00000164967	RPP25L	0
18274	chr9	34619523	34621523	ENSG00000137100	ENSG00000137100	DCTN3	0
18275	chr9	34627107	34629107	ENSG00000205143	ENSG00000205143	ARID3C	0
18276	chr9	34636809	34638809	ENSG00000147955	ENSG00000147955	SIGMAR1	0
18277	chr9	34645645	34647645	ENSG00000258728	ENSG00000258728	GALT	0
18278	chr9	34649702	34651702	ENSG00000137070	ENSG00000137070	IL11RA	0
18279	chr9	34663048	34665048	ENSG00000213927	ENSG00000213927	CCL27	0
18280	chr9	34665112	34667112	ENSG00000187186	ENSG00000187186	RP11-195F19.5	0
18281	chr9	34690277	34692277	ENSG00000172724	ENSG00000172724	CCL19	0
18282	chr9	34709124	34711124	ENSG00000137077	ENSG00000137077	CCL21	0
18283	chr9	34728467	34730467	ENSG00000205108	ENSG00000205108	FAM205A	0
18284	chr9	34956608	34958608	ENSG00000122733	ENSG00000122733	KIAA1045	0
18285	chr9	34988641	34990641	ENSG00000137094	ENSG00000137094	DNAJB5	0
18286	chr9	35040095	35042095	ENSG00000174038	ENSG00000174038	C9orf131	0
18287	chr9	35072249	35074249	ENSG00000165280	ENSG00000165280	VCP	0
18288	chr9	35079016	35081016	ENSG00000221829	ENSG00000221829	FANCG	0
18289	chr9	35095601	35097601	ENSG00000165282	ENSG00000165282	PIGO	0
18290	chr9	35102195	35104195	ENSG00000165283	ENSG00000165283	STOML2	0
18291	chr9	35115341	35117341	ENSG00000005238	ENSG00000005238	FAM214B	0
18292	chr9	35160992	35162992	ENSG00000198722	ENSG00000198722	UNC13B	0
18293	chr9	35489127	35491127	ENSG00000198853	ENSG00000198853	RUSC2	0
18294	chr9	35562899	35564899	ENSG00000215187	ENSG00000215187	FAM166B	0
18295	chr9	35604305	35606305	ENSG00000107140	ENSG00000107140	TESK1	0
18296	chr9	35645810	35647810	ENSG00000137101	ENSG00000137101	CD72	0
18297	chr9	35649950	35651950	ENSG00000137078	ENSG00000137078	SIT1	0
18298	chr9	35657290	35659290	ENSG00000159884	ENSG00000159884	CCDC107	0
18299	chr9	35672856	35674856	ENSG00000107159	ENSG00000107159	CA9	0
18300	chr9	35674866	35676866	ENSG00000137135	ENSG00000137135	ARHGEF39	0
18301	chr9	35690020	35692020	ENSG00000198467	ENSG00000198467	TPM2	0
18302	chr9	35731320	35733320	ENSG00000107175	ENSG00000107175	CREB3	0
18303	chr9	35731395	35733395	ENSG00000137076	ENSG00000137076	TLN1	0
18304	chr9	35748228	35750228	ENSG00000070610	ENSG00000070610	GBA2	0
18305	chr9	35748287	35750287	ENSG00000107185	ENSG00000107185	RGP1	0
18306	chr9	35755613	35757613	ENSG00000215183	ENSG00000215183	MSMP	0
18307	chr9	35791154	35793154	ENSG00000159899	ENSG00000159899	NPR2	0
18308	chr9	35811272	35813272	ENSG00000137098	ENSG00000137098	SPAG8	0
18309	chr9	35813451	35815451	ENSG00000137103	ENSG00000137103	TMEM8B	0
18310	chr9	35814354	35816354	ENSG00000137133	ENSG00000137133	HINT2	0
18311	chr9	35827747	35829747	ENSG00000204930	ENSG00000204930	FAM221B	0
18312	chr9	35869601	35871601	ENSG00000168828	ENSG00000168828	OR13J1	0
18313	chr9	35905192	35907192	ENSG00000196196	ENSG00000196196	HRCT1	0
18314	chr9	35957098	35959098	ENSG00000122718	ENSG00000122718	OR2S2	0
18315	chr9	36035433	36037433	ENSG00000122707	ENSG00000122707	RECK	0
18316	chr9	36135536	36137536	ENSG00000122694	ENSG00000122694	GLIPR2	0
18317	chr9	36168394	36170394	ENSG00000185972	ENSG00000185972	CCIN	0
18318	chr9	36189856	36191856	ENSG00000122705	ENSG00000122705	CLTA	0
18319	chr9	36276056	36278056	ENSG00000159921	ENSG00000159921	GNE	0
18320	chr9	36486548	36488548	ENSG00000137075	ENSG00000137075	RNF38	0
18321	chr9	36571862	36573862	ENSG00000165304	ENSG00000165304	MELK	0
18322	chr9	37033185	37035185	ENSG00000196092	ENSG00000196092	PAX5	0
18323	chr9	37119539	37121539	ENSG00000147905	ENSG00000147905	ZCCHC7	0
18324	chr9	37421666	37423666	ENSG00000137106	ENSG00000137106	GRHPR	0
18325	chr9	37464399	37466399	ENSG00000168795	ENSG00000168795	ZBTB5	0
18326	chr9	37484935	37486935	ENSG00000137054	ENSG00000137054	POLR1E	0
18327	chr9	37575349	37577349	ENSG00000147912	ENSG00000147912	FBXO10	0
18328	chr9	37591469	37593469	ENSG00000256966	ENSG00000256966	RP11-613M10.8	0
18329	chr9	37591642	37593642	ENSG00000175768	ENSG00000175768	TOMM5	0
18330	chr9	37650000	37652000	ENSG00000070601	ENSG00000070601	FRMPD1	0
18331	chr9	37752803	37754803	ENSG00000165275	ENSG00000165275	TRMT10B	0
18332	chr9	37799502	37801502	ENSG00000122741	ENSG00000122741	DCAF10	0
18333	chr9	37800437	37802437	ENSG00000107371	ENSG00000107371	EXOSC3	0
18334	chr9	37903353	37905353	ENSG00000122696	ENSG00000122696	SLC25A51	0
18335	chr9	38067687	38069687	ENSG00000255872	ENSG00000255872	RP11-613M10.9	0
18336	chr9	38068211	38070211	ENSG00000107338	ENSG00000107338	SHB	0
18337	chr9	38391664	38393664	ENSG00000137124	ENSG00000137124	ALDH1B1	0
18338	chr9	38423447	38425447	ENSG00000137142	ENSG00000137142	IGFBPL1	0
18339	chr9	38619660	38621660	ENSG00000180071	ENSG00000180071	ANKRD18A	0
18340	chr9	39287315	39289315	ENSG00000106714	ENSG00000106714	CNTNAP3	0
18341	chr9	39354669	39356669	ENSG00000204849	ENSG00000204849	SPATA31A1	0
18342	chr9	40222285	40224285	ENSG00000183148	ENSG00000183148	ANKRD20A2	0
18343	chr9	40263971	40265971	ENSG00000240240	ENSG00000240240	RP11-146D12.2	0
18344	chr9	41127463	41129463	ENSG00000273514	ENSG00000273514	FOXD4L6	0
18345	chr9	41198261	41200261	ENSG00000215126	ENSG00000215126	CBWD7	0
18346	chr9	42128510	42130510	ENSG00000154529	ENSG00000154529	CNTNAP3B	0
18347	chr9	42182659	42184659	ENSG00000185775	ENSG00000185775	SPATA31A6	0
18348	chr9	43126172	43128172	ENSG00000277737	ENSG00000277737	AC129778.1	0
18349	chr9	61189003	61191003	ENSG00000276040	ENSG00000276040	SPATA31A7	0
18350	chr9	61658733	61660733	ENSG00000204814	ENSG00000204814	RP11-160N1.10	0
18351	chr9	61853162	61855162	ENSG00000154537	ENSG00000154537	FAM27C	0
18352	chr9	64368394	64370394	ENSG00000172014	ENSG00000172014	ANKRD20A4	0
18353	chr9	65284209	65286209	ENSG00000204779	ENSG00000204779	FOXD4L5	0
18354	chr9	65667805	65669805	ENSG00000147996	ENSG00000147996	CBWD5	0
18355	chr9	65735555	65737555	ENSG00000184659	ENSG00000184659	FOXD4L4	0
18356	chr9	66152135	66154135	ENSG00000276203	ENSG00000276203	ANKRD20A3	0
18357	chr9	66855426	66857426	ENSG00000274349	ENSG00000274349	ZNF658	0
18358	chr9	67858147	67860147	ENSG00000260691	ENSG00000260691	ANKRD20A1	0
18359	chr9	68231003	68233003	ENSG00000196873	ENSG00000196873	CBWD3	0
18360	chr9	68301867	68303867	ENSG00000187559	ENSG00000187559	FOXD4L3	0
18361	chr9	68327308	68329308	ENSG00000154330	ENSG00000154330	PGM5	0
18362	chr9	68539867	68541867	ENSG00000181778	ENSG00000181778	TMEM252	0
18363	chr9	68704414	68706414	ENSG00000107242	ENSG00000107242	PIP5K1B	0
18364	chr9	68779055	68781055	ENSG00000187866	ENSG00000187866	FAM122A	0
18365	chr9	69013113	69015113	ENSG00000165059	ENSG00000165059	PRKACG	0
18366	chr9	69034259	69036259	ENSG00000165060	ENSG00000165060	FXN	0
18367	chr9	69120264	69122264	ENSG00000119139	ENSG00000119139	TJP2	0
18368	chr9	69323572	69325572	ENSG00000135063	ENSG00000135063	FAM189A2	0
18369	chr9	69671306	69673306	ENSG00000107282	ENSG00000107282	APBA1	0
18370	chr9	69758959	69760959	ENSG00000188647	ENSG00000188647	PTAR1	0
18371	chr9	69819793	69821793	ENSG00000204711	ENSG00000204711	C9orf135	0
18372	chr9	70042581	70044581	ENSG00000165072	ENSG00000165072	MAMDC2	0
18373	chr9	70257962	70259962	ENSG00000198887	ENSG00000198887	SMC5	0
18374	chr9	70413624	70415624	ENSG00000119138	ENSG00000119138	KLF9	0
18375	chr9	71445904	71447904	ENSG00000083067	ENSG00000083067	TRPM3	0
18376	chr9	71815690	71817690	ENSG00000135048	ENSG00000135048	TMEM2	0
18377	chr9	71909931	71911931	ENSG00000107362	ENSG00000107362	ABHD17B	0
18378	chr9	71910510	71912510	ENSG00000155621	ENSG00000155621	C9orf85	0
18379	chr9	72071721	72073721	ENSG00000204669	ENSG00000204669	C9orf57	0
18380	chr9	72113595	72115595	ENSG00000119125	ENSG00000119125	GDA	0
18381	chr9	72364235	72366235	ENSG00000107372	ENSG00000107372	ZFAND5	0
18382	chr9	72520801	72522801	ENSG00000165091	ENSG00000165091	TMC1	0
18383	chr9	73079442	73081442	ENSG00000165092	ENSG00000165092	ALDH1A1	0
18384	chr9	73150757	73152757	ENSG00000135046	ENSG00000135046	ANXA1	0
18385	chr9	74496365	74498365	ENSG00000198963	ENSG00000198963	RORB	0
18386	chr9	74887094	74889094	ENSG00000119121	ENSG00000119121	TRPM6	0
18387	chr9	74951886	74953886	ENSG00000135045	ENSG00000135045	C9orf40	0
18388	chr9	75027423	75029423	ENSG00000156017	ENSG00000156017	C9orf41	0
18389	chr9	75087217	75089217	ENSG00000106733	ENSG00000106733	NMRK1	0
18390	chr9	75087543	75089543	ENSG00000134996	ENSG00000134996	OSTF1	0
18391	chr9	75889644	75891644	ENSG00000099139	ENSG00000099139	PCSK5	0
18392	chr9	76393517	76395517	ENSG00000135002	ENSG00000135002	RFK	0
18393	chr9	76418850	76420850	ENSG00000187210	ENSG00000187210	GCNT1	0
18394	chr9	76905087	76907087	ENSG00000106772	ENSG00000106772	PRUNE2	0
18395	chr9	77018655	77020655	ENSG00000204612	ENSG00000204612	FOXB2	0
18396	chr9	77176353	77178353	ENSG00000197969	ENSG00000197969	VPS13A	0
18397	chr9	77647307	77649307	ENSG00000156049	ENSG00000156049	GNA14	0
18398	chr9	78030458	78032458	ENSG00000156052	ENSG00000156052	GNAQ	0
18399	chr9	78235062	78237062	ENSG00000148019	ENSG00000148019	CEP78	0
18400	chr9	78296143	78298143	ENSG00000135069	ENSG00000135069	PSAT1	0
18401	chr9	79570773	79572773	ENSG00000106829	ENSG00000106829	TLE4	0
18402	chr9	81688305	81690305	ENSG00000196781	ENSG00000196781	TLE1	0
18403	chr9	81987772	81989772	ENSG00000214929	ENSG00000214929	SPATA31D1	0
18404	chr9	83062177	83064177	ENSG00000165105	ENSG00000165105	RASEF	0
18405	chr9	83537546	83539546	ENSG00000172159	ENSG00000172159	FRMD3	0
18406	chr9	83622049	83624049	ENSG00000148057	ENSG00000148057	IDNK	0
18407	chr9	83707203	83709203	ENSG00000135018	ENSG00000135018	UBQLN1	0
18408	chr9	83828516	83830516	ENSG00000165113	ENSG00000165113	GKAP1	0
18409	chr9	83920465	83922465	ENSG00000165115	ENSG00000165115	KIF27	0
18410	chr9	83955986	83957986	ENSG00000165118	ENSG00000165118	C9orf64	0
18411	chr9	83979616	83981616	ENSG00000165119	ENSG00000165119	HNRNPK	0
18412	chr9	83979711	83981711	ENSG00000178966	ENSG00000178966	RMI1	0
18413	chr9	84339683	84341683	ENSG00000197506	ENSG00000197506	SLC28A3	0
18414	chr9	84667551	84669551	ENSG00000148053	ENSG00000148053	NTRK2	0
18415	chr9	85741029	85743029	ENSG00000135049	ENSG00000135049	AGTPBP1	0
18416	chr9	85940146	85942146	ENSG00000135040	ENSG00000135040	NAA35	0
18417	chr9	86099173	86101173	ENSG00000135052	ENSG00000135052	GOLM1	0
18418	chr9	86258657	86260657	ENSG00000187753	ENSG00000187753	C9orf153	0
18419	chr9	86281538	86283538	ENSG00000135070	ENSG00000135070	ISCA1	0
18420	chr9	86353454	86355454	ENSG00000083223	ENSG00000083223	ZCCHC6	0
18421	chr9	86946189	86948189	ENSG00000180447	ENSG00000180447	GAS1	0
18422	chr9	87147644	87149644	ENSG00000204446	ENSG00000204446	C9orf170	0
18423	chr9	87496228	87498228	ENSG00000196730	ENSG00000196730	DAPK1	0
18424	chr9	87724519	87726519	ENSG00000135047	ENSG00000135047	CTSL	0
18425	chr9	87881826	87883826	ENSG00000177992	ENSG00000177992	SPATA31E1	0
18426	chr9	87973753	87975753	ENSG00000156345	ENSG00000156345	CDK20	0
18427	chr9	88387419	88389419	ENSG00000106723	ENSG00000106723	SPIN1	0
18428	chr9	88534101	88536101	ENSG00000130045	ENSG00000130045	NXNL2	0
18429	chr9	88989863	88991863	ENSG00000186354	ENSG00000186354	C9orf47	0
18430	chr9	88990447	88992447	ENSG00000213694	ENSG00000213694	S1PR3	0
18431	chr9	89177767	89179767	ENSG00000148082	ENSG00000148082	SHC3	0
18432	chr9	89310198	89312198	ENSG00000123975	ENSG00000123975	CKS2	0
18433	chr9	89317506	89319506	ENSG00000187742	ENSG00000187742	SECISBP2	0
18434	chr9	89497130	89499130	ENSG00000187764	ENSG00000187764	SEMA4D	0
18435	chr9	89604013	89606013	ENSG00000130222	ENSG00000130222	GADD45G	0
18436	chr9	90642104	90644104	ENSG00000165023	ENSG00000165023	DIRAS2	0
18437	chr9	90800787	90802787	ENSG00000165025	ENSG00000165025	SYK	0
18438	chr9	91360913	91362913	ENSG00000148090	ENSG00000148090	AUH	0
18439	chr9	91422862	91424862	ENSG00000165030	ENSG00000165030	NFIL3	0
18440	chr9	91949162	91951162	ENSG00000169071	ENSG00000169071	ROR2	0
18441	chr9	92114384	92116384	ENSG00000090054	ENSG00000090054	SPTLC1	0
18442	chr9	92292756	92294756	ENSG00000196305	ENSG00000196305	IARS	0
18443	chr9	92324484	92326484	ENSG00000188312	ENSG00000188312	CENPP	0
18444	chr9	92324636	92326636	ENSG00000198000	ENSG00000198000	NOL8	0
18445	chr9	92403696	92405696	ENSG00000106809	ENSG00000106809	OGN	0
18446	chr9	92423461	92425461	ENSG00000127083	ENSG00000127083	OMD	0
18447	chr9	92481506	92483506	ENSG00000106819	ENSG00000106819	ASPN	0
18448	chr9	92535655	92537655	ENSG00000106823	ENSG00000106823	ECM2	0
18449	chr9	92669265	92671265	ENSG00000127080	ENSG00000127080	IPPK	0
18450	chr9	92763812	92765812	ENSG00000185963	ENSG00000185963	BICD2	0
18451	chr9	92877038	92879038	ENSG00000127081	ENSG00000127081	ZNF484	0
18452	chr9	92946451	92948451	ENSG00000127084	ENSG00000127084	FGD3	0
18453	chr9	93057688	93059688	ENSG00000157303	ENSG00000157303	SUSD3	0
18454	chr9	93095218	93097218	ENSG00000165233	ENSG00000165233	C9orf89	0
18455	chr9	93133288	93135288	ENSG00000131669	ENSG00000131669	NINJ1	0
18456	chr9	93183916	93185916	ENSG00000165238	ENSG00000165238	WNK2	0
18457	chr9	93345414	93347414	ENSG00000204352	ENSG00000204352	C9orf129	0
18458	chr9	93450722	93452722	ENSG00000048828	ENSG00000048828	FAM120A	0
18459	chr9	93452592	93454592	ENSG00000188938	ENSG00000188938	FAM120AOS	0
18460	chr9	93575407	93577407	ENSG00000197724	ENSG00000197724	PHF2	0
18461	chr9	93954372	93956372	ENSG00000131668	ENSG00000131668	BARX1	0
18462	chr9	94029794	94031794	ENSG00000158079	ENSG00000158079	PTPDC1	0
18463	chr9	94258311	94260311	ENSG00000175787	ENSG00000175787	ZNF169	0
18464	chr9	94327644	94329644	ENSG00000130950	ENSG00000130950	NUTM2F	0
18465	chr9	94373551	94375551	ENSG00000148110	ENSG00000148110	HIATL1	0
18466	chr9	94592793	94594793	ENSG00000130957	ENSG00000130957	FBP2	0
18467	chr9	94639249	94641249	ENSG00000165140	ENSG00000165140	FBP1	0
18468	chr9	94725701	94727701	ENSG00000148120	ENSG00000148120	C9orf3	0
18469	chr9	95316709	95318709	ENSG00000158169	ENSG00000158169	FANCC	0
18470	chr9	95516057	95518057	ENSG00000185920	ENSG00000185920	PTCH1	0
18471	chr9	95874701	95876701	ENSG00000182150	ENSG00000182150	ERCC6L2	0
18472	chr9	96115411	96117411	ENSG00000275465	ENSG00000275465	AL449403.1	0
18473	chr9	96301152	96303152	ENSG00000130948	ENSG00000130948	HSD17B3	0
18474	chr9	96382710	96384710	ENSG00000130958	ENSG00000130958	SLC35D2	0
18475	chr9	96417329	96419329	ENSG00000165244	ENSG00000165244	ZNF367	0
18476	chr9	96449201	96451201	ENSG00000130956	ENSG00000130956	HABP4	0
18477	chr9	96618830	96620830	ENSG00000081377	ENSG00000081377	CDC14B	0
18478	chr9	96654303	96656303	ENSG00000158122	ENSG00000158122	AAED1	0
18479	chr9	96777129	96779129	ENSG00000081386	ENSG00000081386	ZNF510	0
18480	chr9	96874623	96876623	ENSG00000196597	ENSG00000196597	ZNF782	0
18481	chr9	96927310	96929310	ENSG00000188152	ENSG00000188152	NUTM2G	0
18482	chr9	97012580	97014580	ENSG00000196312	ENSG00000196312	HIATL2	0
18483	chr9	97038643	97040643	ENSG00000136943	ENSG00000136943	CTSV	0
18484	chr9	97306304	97308304	ENSG00000197816	ENSG00000197816	CCDC180	0
18485	chr9	97410950	97412950	ENSG00000196116	ENSG00000196116	TDRD7	0
18486	chr9	97500180	97502180	ENSG00000136842	ENSG00000136842	TMOD1	0
18487	chr9	97632575	97634575	ENSG00000136925	ENSG00000136925	TSTD2	0
18488	chr9	97632626	97634626	ENSG00000136937	ENSG00000136937	NCBP1	0
18489	chr9	97696357	97698357	ENSG00000136936	ENSG00000136936	XPA	0
18490	chr9	97852254	97854254	ENSG00000178919	ENSG00000178919	FOXE1	0
18491	chr9	97921570	97923570	ENSG00000136932	ENSG00000136932	C9orf156	0
18492	chr9	97943856	97945856	ENSG00000136929	ENSG00000136929	HEMGN	0
18493	chr9	97982361	97984361	ENSG00000136938	ENSG00000136938	ANP32B	0
18494	chr9	98055739	98057739	ENSG00000095380	ENSG00000095380	NANS	0
18495	chr9	98118212	98120212	ENSG00000106785	ENSG00000106785	TRIM14	0
18496	chr9	98191640	98193640	ENSG00000106789	ENSG00000106789	CORO2A	0
18497	chr9	98254721	98256721	ENSG00000095383	ENSG00000095383	TBC1D2	0
18498	chr9	98708197	98710197	ENSG00000136928	ENSG00000136928	GABBR2	0
18499	chr9	98795965	98797965	ENSG00000165138	ENSG00000165138	ANKS6	0
18500	chr9	98806699	98808699	ENSG00000119514	ENSG00000119514	GALNT12	0
18501	chr9	98942179	98944179	ENSG00000204291	ENSG00000204291	COL15A1	0
18502	chr9	99103038	99105038	ENSG00000106799	ENSG00000106799	TGFBR1	0
18503	chr9	99220956	99222956	ENSG00000119523	ENSG00000119523	ALG2	0
18504	chr9	99221064	99223064	ENSG00000106803	ENSG00000106803	SEC61B	0
18505	chr9	99820855	99822855	ENSG00000119508	ENSG00000119508	NR4A3	0
18506	chr9	99905633	99907633	ENSG00000136874	ENSG00000136874	STX17	0
18507	chr9	100098040	100100040	ENSG00000023318	ENSG00000023318	ERP44	0
18508	chr9	100098256	100100256	ENSG00000119509	ENSG00000119509	INVS	0
18509	chr9	100351939	100353939	ENSG00000136891	ENSG00000136891	TEX10	0
18510	chr9	100426156	100428156	ENSG00000066697	ENSG00000066697	MSANTD3	0
